PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,year,ymonth,mday,wday,is_weekend,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/02/2017,3972,5411,810,2017-02-07 00:00:00,372.0,1,153912.5,-1,2017,2,7,1,False,8.0,372.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4493,5641,810,2017-08-08 00:00:00,4490.0,1,214866.42,-1,2017,8,8,1,False,10.0,4490.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,525,5812,810,2017-08-25 00:00:00,565.0,1,492085.83,-1,2017,8,25,4,False,11.0,565.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6931,5261,810,2016-12-29 00:00:00,804.0,1,201.0,-1,2016,12,29,3,False,8.0,804.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1016,5411,810,2017-08-09 00:00:00,1023.0,1,221213.39,-1,2017,8,9,2,False,8.0,1023.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9338,5691,810,2017-07-29 00:00:00,2398.0,0,0.0,-1,2017,7,29,5,True,10.0,2398.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,2967,5977,810,2016-11-05 00:00:00,1039.29,0,0.0,-1,2016,11,5,5,True,11.0,1039.29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3467,6010,810,2017-08-19 08:28:32,27000.0,1,124670.64,1,2017,8,19,5,True,7.0,27000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/09/2017,2115,4814,810,2017-09-30 00:00:00,2000.0,1,46794.71,-1,2017,9,30,5,True,6.0,2000.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,563,5533,810,2017-07-20 00:00:00,1800.0,1,213057.8,-1,2017,7,20,3,False,9.0,1800.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8212,5411,810,2016-12-25 00:00:00,1421.4,0,0.0,-1,2016,12,25,6,True,8.0,1421.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1472,5814,810,2017-05-24 00:00:00,141.0,1,200.0,-1,2017,5,24,2,False,11.0,141.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,6488,5411,810,2017-01-13 00:00:00,242.1,1,175046.12,-1,2017,1,13,4,False,8.0,242.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,9331,6011,810,2017-04-29 19:45:42,150000.0,1,2992.0,-1,2017,4,29,5,True,7.0,150000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/04/2017,7052,5046,810,2017-04-05 00:00:00,29185.0,1,135557.3,-1,2017,4,5,2,False,1.0,29185.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,529,6011,933,2017-04-23 00:00:00,250.0,1,211926.83,-1,2017,4,23,6,True,7.0,250.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/11/2016,7121,5995,810,2016-11-20 00:00:00,100.0,1,48940.94,-1,2016,11,20,6,True,11.0,100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,4870,5812,810,2017-11-04 00:00:00,1786.0,1,9214.99,-1,2017,11,4,5,True,11.0,1786.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9382,5499,810,2017-01-28 00:00:00,850.0,0,0.0,-1,2017,1,28,5,True,8.0,850.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,5319,5814,810,2017-01-20 00:00:00,68.0,1,7552.01,-1,2017,1,20,4,False,11.0,68.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8785,5411,810,2017-02-19 00:00:00,1500.0,0,0.0,-1,2017,2,19,6,True,8.0,1500.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2780,5411,810,2017-06-28 00:00:00,481.0,0,0.0,-1,2017,6,28,2,False,8.0,481.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,3115,5944,810,2017-06-08 00:00:00,30699.0,0,0.0,-1,2017,6,8,3,False,11.0,30699.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,4598,4121,810,2017-12-27 00:00:00,99.0,0,0.0,-1,2017,12,27,2,False,5.0,99.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,4317,5733,810,2017-04-12 00:00:00,32459.0,1,119306.3,-1,2017,4,12,2,False,11.0,32459.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6883,5499,398,2016-12-03 00:00:00,2441.0,1,1585.0,-1,2016,12,3,5,True,8.0,2441.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1673,5814,810,2017-08-13 00:00:00,800.0,1,2061.0,-1,2017,8,13,6,True,11.0,800.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6207,5977,810,2016-12-22 00:00:00,11782.0,0,0.0,-1,2016,12,22,3,False,11.0,11782.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,8795,5499,810,2016-11-03 00:00:00,103.02,0,0.0,-1,2016,11,3,3,False,8.0,103.02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7645,5411,810,2017-01-14 00:00:00,5830.78,1,799.0,-1,2017,1,14,5,True,8.0,5830.78,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8332,5411,810,2017-01-17 00:00:00,943.0,0,0.0,-1,2017,1,17,1,False,8.0,943.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3674,5411,810,2017-07-26 00:00:00,160.0,1,95065.65,-1,2017,7,26,2,False,8.0,160.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,9237,7929,810,2017-05-14 00:00:00,1050.0,0,0.0,-1,2017,5,14,6,True,16.0,1050.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2675,5541,810,2017-09-16 00:00:00,1000.31,1,14580.98,-1,2017,9,16,5,True,9.0,1000.31,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,1371,5411,810,2016-11-20 00:00:00,773.0,1,156266.79,-1,2016,11,20,6,True,8.0,773.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,9998,5641,810,2017-08-25 00:00:00,1648.0,0,0.0,-1,2017,8,25,4,False,10.0,1648.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,7026,5411,810,2017-07-09 00:00:00,448.54,0,0.0,-1,2017,7,9,6,True,8.0,448.54,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8794,5411,810,2017-02-10 00:00:00,25.0,1,5184.58,-1,2017,2,10,4,False,8.0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,5815,5411,810,2016-11-24 00:00:00,715.77,0,0.0,-1,2016,11,24,3,False,8.0,715.77,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8492,5411,810,2017-07-04 00:00:00,166.0,0,0.0,-1,2017,7,4,1,False,8.0,166.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6279,5411,810,2017-02-28 00:00:00,1260.0,1,297963.35,-1,2017,2,28,1,False,8.0,1260.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10062,5611,810,2016-12-08 00:00:00,4100.0,1,107126.35,-1,2016,12,8,3,False,10.0,4100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2380,6051,810,2017-09-12 00:00:00,1010.0,1,62390.6,-1,2017,9,12,1,False,7.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7222,6011,810,2016-12-29 17:08:40,2800.0,1,199.0,-1,2016,12,29,3,False,7.0,2800.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/05/2017,2358,5541,810,2017-05-27 00:00:00,2150.0,1,512689.01,-1,2017,5,27,5,True,9.0,2150.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5608,5499,810,2017-05-10 00:00:00,751.0,1,40.5,-1,2017,5,10,2,False,8.0,751.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5762,5411,810,2017-02-10 00:00:00,70.0,1,2864.66,-1,2017,2,10,4,False,8.0,70.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,376,4111,810,2017-02-08 00:00:00,1430.0,1,116577.04,-1,2017,2,8,2,False,5.0,1430.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,523,5411,810,2016-12-18 00:00:00,729.0,1,462893.61,-1,2016,12,18,6,True,8.0,729.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1005,5541,810,2017-03-31 00:00:00,1254.64,0,0.0,-1,2017,3,31,4,False,9.0,1254.64,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,9,5999,810,2017-06-04 21:23:43,1906.09,0,0.0,-1,2017,6,4,6,True,11.0,1906.09,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,183,5411,810,2017-11-29 00:00:00,1223.93,0,0.0,-1,2017,11,29,2,False,8.0,1223.93,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8622,5411,810,2017-03-21 00:00:00,52.0,0,0.0,-1,2017,3,21,1,False,8.0,52.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,6943,5541,810,2017-09-18 00:00:00,462.81,0,0.0,-1,2017,9,18,0,False,9.0,462.81,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,2089,5411,810,2017-07-06 00:00:00,573.0,1,177622.68,-1,2017,7,6,3,False,8.0,573.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,7643,6011,810,2017-04-20 09:13:03,18000.0,1,378480.64,-1,2017,4,20,3,False,7.0,18000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,10163,5411,978,2017-07-11 00:00:00,40.8,0,0.0,-1,2017,7,11,1,False,8.0,40.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,5366,5200,810,2016-11-12 00:00:00,256.0,1,551.5,-1,2016,11,12,5,True,8.0,256.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8260,5814,810,2017-02-14 00:00:00,75.0,0,0.0,-1,2017,2,14,1,False,11.0,75.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2381,5411,810,2017-04-03 00:00:00,209.5,1,14708.99,-1,2017,4,3,0,False,8.0,209.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1360,6011,810,2017-06-11 00:00:00,900.0,0,0.0,-1,2017,6,11,6,True,7.0,900.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/03/2017,7918,5311,810,2017-03-02 00:00:00,50.0,1,53251.04,-1,2017,3,2,3,False,8.0,50.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9852,6011,810,2016-12-29 12:04:59,175000.0,0,0.0,-1,2016,12,29,3,False,7.0,175000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,1410,5912,810,2017-09-30 00:00:00,186.8,1,133519.22,-1,2017,9,30,5,True,11.0,186.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,10122,5999,810,2017-02-25 00:00:00,388.0,0,0.0,-1,2017,2,25,5,True,11.0,388.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1764,5641,810,2017-10-06 00:00:00,360.0,1,91078.23,-1,2017,10,6,4,False,10.0,360.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,4092,5942,810,2017-01-28 00:00:00,165.0,0,0.0,-1,2017,1,28,5,True,11.0,165.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,850,5661,810,2017-08-29 00:00:00,3990.0,1,1791264.07,-1,2017,8,29,1,False,10.0,3990.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2018,5515,5533,810,2018-03-29 00:00:00,969.0,0,0.0,-1,2018,3,29,3,False,9.0,969.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7415,5411,810,2017-02-06 00:00:00,315.0,1,33.0,-1,2017,2,6,0,False,8.0,315.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,90,5411,810,2017-04-13 00:00:00,101.8,0,0.0,-1,2017,4,13,3,False,8.0,101.8,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/07/2017,4927,8099,810,2017-07-07 00:00:00,690.0,1,187595.24,-1,2017,7,7,4,False,17.0,690.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6812,4900,810,2016-12-06 00:00:00,5000.0,0,0.0,-1,2016,12,6,1,False,6.0,5000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,7709,5942,810,2017-07-20 00:00:00,43.0,1,119795.79,-1,2017,7,20,3,False,11.0,43.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6827,6011,810,2017-05-02 16:01:46,1000.0,0,0.0,1,2017,5,2,1,False,7.0,1000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/02/2017,81,5814,810,2017-02-08 00:00:00,179.0,1,225603.28,-1,2017,2,8,2,False,11.0,179.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/03/2017,6595,5331,810,2017-03-22 00:00:00,885.0,1,180757.31,-1,2017,3,22,2,False,8.0,885.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,7948,5812,810,2017-06-20 00:00:00,1910.0,1,243529.89,-1,2017,6,20,1,False,11.0,1910.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9674,5411,810,2016-12-14 00:00:00,877.0,0,0.0,-1,2016,12,14,2,False,8.0,877.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,545,5942,810,2017-09-01 00:00:00,545.0,1,150519.49,-1,2017,9,1,4,False,11.0,545.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2212,5814,810,2017-06-28 00:00:00,179.0,1,94827.3,-1,2017,6,28,2,False,11.0,179.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,1478,5499,810,2016-11-28 00:00:00,1391.0,1,35595.38,-1,2016,11,28,0,False,8.0,1391.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2491,6300,810,2017-06-06 00:00:00,4500.0,1,581555.09,-1,2017,6,6,1,False,7.0,4500.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1933,4121,810,2017-09-13 00:00:00,95.0,1,132574.84,-1,2017,9,13,2,False,5.0,95.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,4564,7995,810,2017-03-07 00:00:00,2500.0,1,191672.94,-1,2017,3,7,1,False,16.0,2500.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,3259,5411,810,2017-12-22 00:00:00,9628.82,1,109319.81,-1,2017,12,22,4,False,8.0,9628.82,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1297,5411,810,2017-06-26 00:00:00,367.06,1,169773.06,-1,2017,6,26,0,False,8.0,367.06,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3143,5813,810,2016-12-02 00:00:00,580.0,1,42409.42,-1,2016,12,2,4,False,11.0,580.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,3399,5977,810,2017-02-27 00:00:00,484.0,1,7581.6,-1,2017,2,27,0,False,11.0,484.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8053,6011,810,2017-03-08 00:00:00,300000.0,1,53270.87,-1,2017,3,8,2,False,7.0,300000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/09/2017,3918,4511,810,2017-09-11 00:00:00,12940.0,1,34502.51,-1,2017,9,11,0,False,5.0,12940.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,906,5411,810,2016-11-21 00:00:00,383.27,1,15053.51,-1,2016,11,21,0,False,8.0,383.27,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1240,6011,810,2017-10-15 14:14:32,10000.0,1,224646.85,-1,2017,10,15,6,True,7.0,10000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/01/2017,4249,5411,810,2017-01-24 00:00:00,1980.94,0,0.0,-1,2017,1,24,1,False,8.0,1980.94,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4433,4812,810,2017-06-12 00:00:00,2490.0,0,0.0,-1,2017,6,12,0,False,6.0,2490.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,341,5651,975,2017-08-22 00:00:00,22.36,1,411455.41,-1,2017,8,22,1,False,10.0,22.36,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
